DateTime,Open,High,Low,Close,Volume,OpenInterest
2016-01-13,106.12000,117.42000,104.63000,117.14000,0,0
2016-01-14,114.94000,118.02000,109.00000,110.07000,0,0
2016-01-15,119.39000,121.11000,115.15000,116.41000,0,0
2016-01-19,114.01000,117.31000,113.70000,113.76000,0,0
2016-01-20,118.51000,121.15000,111.61000,112.88000,0,0
2016-01-21,113.51000,114.69000,105.58000,108.38000,0,0
2016-01-22,105.68000,105.68000,98.22000,98.92000,0,0
2016-01-25,100.17000,103.25000,99.71000,102.88000,0,0
2016-01-26,101.63000,102.96000,98.03000,98.40000,0,0
2016-01-27,98.60000,101.15000,96.01000,100.04000,0,0
2016-01-28,97.82000,100.04000,95.40000,96.56000,0,0
2016-01-29,95.47000,95.47000,89.63000,89.95000,0,0
2016-02-01,92.58000,92.58000,89.32000,89.65000,0,0
2016-02-02,92.10000,98.73000,92.10000,97.60000,0,0
2016-02-03,97.26000,102.58000,97.09000,97.32000,0,0
2016-02-04,98.10000,99.04000,94.72000,95.22000,0,0
2016-02-05,95.36000,101.95000,94.32000,100.55000,0,0
2016-02-08,106.13000,109.79000,104.30000,104.53000,0,0
2016-02-09,107.59000,108.29000,102.82000,103.06000,0,0
2016-02-10,106.53000,107.02000,103.75000,106.19000,0,0
2016-02-11,114.19000,114.19000,106.13000,107.21000,0,0
2016-02-12,105.79000,106.75000,102.15000,103.25000,0,0
2016-02-16,101.69000,101.83000,93.21000,94.20000,0,0
2016-02-17,92.77000,93.42000,88.48000,88.96000,0,0
2016-02-18,88.15000,88.71000,84.58000,87.53000,0,0
2016-02-19,88.39000,89.35000,85.49000,86.25000,0,0
2016-02-22,86.15000,86.90000,85.13000,86.19000,0,0
2016-02-23,87.02000,89.92000,86.32000,89.67000,0,0
2016-02-24,92.10000,93.16000,86.41000,86.74000,0,0
2016-02-25,86.12000,87.48000,83.42000,83.51000,0,0
2016-02-26,83.28000,83.92000,81.76000,83.72000,0,0
2016-02-29,85.80000,85.86000,81.72000,85.06000,0,0
2016-03-01,84.05000,84.40000,79.39000,79.45000,0,0
2016-03-02,81.01000,82.18000,78.51000,78.84000,0,0
2016-03-03,79.27000,79.68000,77.29000,79.41000,0,0
2016-03-04,78.95000,82.04000,78.39000,81.97000,0,0
2016-03-07,84.41000,84.54000,81.70000,82.30000,0,0
2016-03-08,83.87000,87.86000,83.63000,87.46000,0,0
2016-03-09,94.23000,95.76000,92.06000,92.86000,0,0
2016-03-10,92.33000,99.81000,89.74000,94.77000,0,0
2016-03-11,92.80000,93.73000,90.36000,92.35000,0,0
2016-03-14,92.80000,93.76000,88.37000,89.74000,0,0
2016-03-15,91.91000,91.91000,88.29000,90.34000,0,0
2016-03-16,90.75000,91.21000,84.08000,84.37000,0,0
2016-03-17,85.41000,85.41000,81.63000,84.71000,0,0
2016-03-18,83.44000,86.20000,81.45000,86.20000,0,0
2016-03-21,86.79000,90.28000,85.59000,87.78000,0,0
2016-03-22,87.89000,88.78000,84.43000,85.04000,0,0
2016-03-23,86.35000,86.88000,83.95000,86.06000,0,0
2016-03-24,88.38000,89.19000,83.70000,84.20000,0,0
2016-03-28,86.72000,88.13000,82.17000,83.29000,0,0
2016-03-29,84.09000,84.38000,80.61000,81.39000,0,0
2016-03-30,80.45000,82.08000,78.93000,80.33000,0,0
2016-03-31,81.33000,84.68000,80.45000,82.94000,0,0
2016-04-01,85.09000,86.17000,81.23000,81.56000,0,0
2016-04-04,83.84000,85.26000,82.79000,84.43000,0,0
2016-04-05,87.50000,89.59000,86.96000,89.11000,0,0
2016-04-06,88.59000,89.41000,85.38000,85.59000,0,0
2016-04-07,87.20000,94.97000,86.55000,92.74000,0,0
2016-04-08,90.06000,90.54000,87.85000,89.73000,0,0
2016-04-11,89.95000,93.08000,88.54000,92.81000,0,0
2016-04-12,91.76000,93.81000,89.57000,89.78000,0,0
2016-04-13,91.05000,91.50000,87.82000,87.89000,0,0
2016-04-14,87.90000,89.16000,86.29000,87.92000,0,0
2016-04-15,88.70000,92.25000,87.77000,90.27000,0,0
2016-04-18,92.23000,92.23000,86.29000,86.57000,0,0
2016-04-19,86.69000,88.68000,84.88000,86.98000,0,0
2016-04-20,85.15000,88.45000,84.10000,87.97000,0,0
2016-04-21,88.31000,88.99000,86.21000,87.07000,0,0
2016-04-22,87.76000,87.76000,83.69000,84.10000,0,0
2016-04-25,86.60000,87.51000,85.62000,85.77000,0,0
2016-04-26,85.39000,86.12000,84.02000,84.51000,0,0
2016-04-27,85.56000,87.47000,83.08000,83.10000,0,0
2016-04-28,84.91000,88.24000,81.42000,87.36000,0,0
2016-04-29,87.71000,95.72000,86.93000,91.68000,0,0
2016-05-02,92.25000,92.50000,88.20000,89.49000,0,0
2016-05-03,91.73000,94.27000,91.22000,91.66000,0,0
2016-05-04,92.50000,94.44000,91.79000,91.86000,0,0
2016-05-05,91.53000,93.70000,90.49000,91.58000,0,0
2016-05-06,92.32000,92.32000,88.55000,88.86000,0,0
2016-05-09,90.72000,90.94000,86.08000,86.42000,0,0
2016-05-10,85.74000,86.47000,84.48000,85.92000,0,0
2016-05-11,88.55000,91.53000,88.20000,91.53000,0,0
2016-05-12,90.51000,93.89000,89.75000,91.25000,0,0
2016-05-13,90.96000,94.13000,88.95000,94.00000,0,0
2016-05-16,94.01000,94.49000,90.02000,90.61000,0,0
2016-05-17,91.04000,93.23000,89.68000,91.76000,0,0
2016-05-18,91.81000,92.05000,85.38000,89.99000,0,0
2016-05-19,90.77000,94.70000,89.14000,90.46000,0,0
2016-05-20,89.79000,89.79000,84.52000,85.46000,0,0
2016-05-23,86.95000,87.00000,83.52000,84.12000,0,0
2016-05-24,83.98000,84.08000,79.23000,79.48000,0,0
2016-05-25,78.70000,79.56000,77.23000,78.54000,0,0
2016-05-26,78.58000,78.86000,77.30000,77.48000,0,0
2016-05-27,77.95000,78.87000,76.17000,76.17000,0,0
2016-05-31,79.81000,82.41000,79.30000,79.43000,0,0
2016-06-01,79.98000,81.47000,78.70000,78.93000,0,0
2016-06-02,80.23000,80.84000,78.81000,79.54000,0,0
2016-06-03,80.62000,82.21000,78.34000,79.08000,0,0
2016-06-06,81.26000,82.18000,80.34000,80.70000,0,0
2016-06-07,80.54000,82.82000,79.41000,82.30000,0,0
2016-06-08,86.10000,88.80000,85.09000,86.61000,0,0
2016-06-09,87.38000,91.33000,87.29000,89.98000,0,0
2016-06-10,93.12000,103.88000,92.04000,103.78000,0,0
2016-06-13,104.80000,125.34000,104.80000,124.56000,0,0
2016-06-14,123.96000,125.26000,114.97000,116.44000,0,0
2016-06-15,114.69000,116.16000,111.23000,114.23000,0,0
2016-06-16,116.40000,123.24000,114.76000,115.47000,0,0
2016-06-17,115.63000,116.57000,111.69000,115.72000,0,0
2016-06-20,109.71000,112.88000,105.61000,112.40000,0,0
2016-06-21,110.27000,116.22000,109.96000,113.46000,0,0
2016-06-22,112.83000,130.44000,111.74000,122.94000,0,0
2016-06-23,114.80000,115.10000,104.71000,104.71000,0,0
2016-06-24,131.94000,132.41000,114.79000,125.13000,0,0
2016-06-27,124.74000,124.80000,113.31000,115.60000,0,0
2016-06-28,108.66000,110.74000,106.22000,108.00000,0,0
2016-06-29,104.96000,104.96000,98.13000,98.60000,0,0
2016-06-30,99.02000,99.66000,94.06000,94.23000,0,0
2016-07-01,95.20000,95.33000,89.49000,91.70000,0,0
2016-07-05,94.51000,96.16000,91.35000,91.85000,0,0
2016-07-06,94.22000,94.62000,89.23000,89.24000,0,0
2016-07-07,89.08000,93.31000,86.86000,89.50000,0,0
2016-07-08,86.95000,87.70000,84.09000,84.72000,0,0
2016-07-11,84.86000,85.37000,83.42000,84.78000,0,0
2016-07-12,83.08000,87.08000,82.62000,84.98000,0,0
2016-07-13,86.83000,88.49000,83.62000,84.18000,0,0
2016-07-14,82.80000,86.93000,81.45000,86.03000,0,0
2016-07-15,86.05000,91.01000,84.74000,89.04000,0,0
2016-07-18,89.88000,90.50000,86.43000,87.20000,0,0
2016-07-19,87.10000,91.79000,86.12000,89.03000,0,0
2016-07-20,87.91000,89.36000,87.05000,87.09000,0,0
2016-07-21,88.20000,96.00000,87.39000,92.84000,0,0
2016-07-22,91.72000,92.07000,87.66000,89.51000,0,0
2016-07-25,90.61000,95.30000,90.13000,91.95000,0,0
2016-07-26,91.64000,93.53000,90.45000,91.44000,0,0
2016-07-27,90.37000,94.61000,89.41000,91.23000,0,0
2016-07-28,90.87000,92.19000,89.33000,89.81000,0,0
2016-07-29,90.27000,91.64000,88.15000,90.84000,0,0
2016-08-01,92.39000,93.71000,89.59000,90.68000,0,0
2016-08-02,91.91000,96.75000,91.60000,93.89000,0,0
2016-08-03,93.82000,94.70000,88.45000,88.59000,0,0
2016-08-04,88.91000,89.24000,87.58000,88.14000,0,0
2016-08-05,86.48000,86.60000,83.92000,85.23000,0,0
2016-08-08,87.47000,87.47000,84.24000,84.50000,0,0
2016-08-09,82.90000,88.04000,82.41000,86.65000,0,0
2016-08-10,87.03000,91.34000,86.08000,89.40000,0,0
2016-08-11,93.70000,97.36000,91.88000,97.36000,0,0
2016-08-12,96.44000,97.98000,93.75000,94.49000,0,0
2016-08-15,94.35000,94.64000,90.83000,91.67000,0,0
2016-08-16,93.30000,95.27000,90.72000,91.86000,0,0
2016-08-17,90.73000,92.95000,84.28000,84.84000,0,0
2016-08-18,85.67000,86.78000,81.73000,82.83000,0,0
2016-08-19,84.03000,84.80000,80.91000,82.44000,0,0
2016-08-22,85.39000,86.43000,82.24000,83.13000,0,0
2016-08-23,82.45000,83.59000,80.30000,83.45000,0,0
2016-08-24,83.37000,86.25000,81.83000,85.37000,0,0
2016-08-25,87.24000,87.24000,83.87000,85.43000,0,0
2016-08-26,85.77000,92.46000,80.60000,88.62000,0,0
2016-08-29,90.32000,90.34000,85.63000,85.83000,0,0
2016-08-30,86.23000,86.64000,84.22000,84.44000,0,0
2016-08-31,85.20000,89.27000,84.23000,84.87000,0,0
2016-09-01,84.73000,88.61000,83.96000,84.90000,0,0
2016-09-02,82.90000,82.90000,80.22000,81.35000,0,0
2016-09-06,84.33000,84.59000,81.97000,82.14000,0,0
2016-09-07,82.52000,84.24000,81.60000,83.08000,0,0
2016-09-08,84.22000,86.84000,83.81000,85.57000,0,0
2016-09-09,89.67000,110.67000,89.67000,110.02000,0,0
2016-09-12,110.18000,110.75000,98.37000,99.53000,0,0
2016-09-13,103.84000,116.01000,102.49000,110.02000,0,0
2016-09-14,112.34000,113.66000,105.96000,113.15000,0,0
2016-09-15,111.05000,111.48000,105.72000,109.27000,0,0
2016-09-16,109.48000,111.14000,102.08000,102.59000,0,0
2016-09-19,100.19000,103.27000,97.44000,101.58000,0,0
2016-09-20,99.78000,102.51000,99.78000,101.98000,0,0
2016-09-21,99.32000,101.23000,90.84000,92.59000,0,0
2016-09-22,88.41000,91.02000,87.54000,89.22000,0,0
2016-09-23,89.38000,90.73000,87.11000,90.40000,0,0
2016-09-26,94.84000,97.78000,94.72000,96.24000,0,0
2016-09-27,96.57000,96.65000,88.16000,88.94000,0,0
2016-09-28,88.02000,90.26000,87.09000,87.55000,0,0
2016-09-29,88.28000,100.50000,87.10000,93.78000,0,0
2016-09-30,92.78000,94.28000,90.70000,91.42000,0,0
2016-10-03,94.81000,95.56000,91.15000,91.51000,0,0
2016-10-04,91.35000,93.78000,89.88000,89.94000,0,0
2016-10-05,89.67000,90.77000,88.29000,89.88000,0,0
2016-10-06,90.90000,91.65000,89.85000,89.86000,0,0
2016-10-07,89.75000,92.46000,89.57000,90.86000,0,0
2016-10-10,92.40000,92.70000,89.18000,90.66000,0,0
2016-10-11,91.94000,98.55000,91.85000,95.43000,0,0
2016-10-12,101.41000,103.53000,99.41000,102.02000,0,0
2016-10-13,104.98000,108.31000,102.02000,103.40000,0,0
2016-10-14,100.89000,101.74000,98.14000,101.01000,0,0
2016-10-17,99.46000,101.11000,98.99000,99.34000,0,0
2016-10-18,97.20000,97.95000,95.75000,96.87000,0,0
2016-10-19,94.86000,95.61000,93.05000,93.90000,0,0
2016-10-20,94.12000,94.55000,89.61000,89.72000,0,0
2016-10-21,90.87000,92.47000,87.11000,87.34000,0,0
2016-10-24,86.47000,87.70000,85.36000,85.81000,0,0
2016-10-25,85.39000,87.25000,84.79000,86.23000,0,0
2016-10-26,88.23000,88.28000,85.11000,86.90000,0,0
2016-10-27,87.07000,91.41000,86.93000,91.21000,0,0
2016-10-28,90.53000,106.66000,87.85000,99.44000,0,0
2016-10-31,99.69000,103.64000,98.40000,102.82000,0,0
2016-11-01,102.41000,113.57000,102.30000,108.26000,0,0
2016-11-02,107.66000,112.39000,107.62000,112.39000,0,0
2016-11-03,110.56000,120.39000,110.13000,120.24000,0,0
2016-11-04,115.88000,120.92000,114.75000,120.23000,0,0
2016-11-07,110.08000,113.32000,106.60000,107.84000,0,0
2016-11-08,112.00000,114.56000,108.13000,108.67000,0,0
2016-11-09,113.42000,113.42000,95.67000,96.14000,0,0
2016-11-10,95.64000,107.24000,92.62000,102.67000,0,0
2016-11-11,105.40000,106.04000,97.22000,97.22000,0,0
2016-11-14,99.99000,101.29000,95.73000,98.22000,0,0
2016-11-15,98.21000,100.27000,91.38000,91.77000,0,0
2016-11-16,93.47000,94.14000,90.14000,92.45000,0,0
2016-11-17,91.98000,91.98000,86.85000,87.58000,0,0
2016-11-18,88.15000,88.15000,84.94000,86.40000,0,0
2016-11-21,86.00000,86.00000,79.78000,80.75000,0,0
2016-11-22,81.31000,84.83000,80.30000,83.40000,0,0
2016-11-23,83.09000,85.48000,82.08000,82.45000,0,0
2016-11-25,83.52000,84.26000,82.45000,82.65000,0,0
2016-11-28,85.29000,87.64000,84.85000,86.17000,0,0
2016-11-29,86.86000,87.73000,85.12000,86.28000,0,0
2016-11-30,85.38000,89.04000,84.99000,88.99000,0,0
2016-12-01,88.06000,99.39000,87.75000,97.79000,0,0
2016-12-02,99.06000,99.39000,94.94000,98.07000,0,0
2016-12-05,95.05000,95.67000,88.85000,88.88000,0,0
2016-12-06,87.93000,88.96000,87.11000,88.12000,0,0
2016-12-07,88.17000,89.11000,86.70000,89.11000,0,0
2016-12-08,89.52000,94.62000,88.93000,91.27000,0,0
2016-12-09,91.25000,91.52000,88.86000,89.40000,0,0
2016-12-12,91.53000,92.17000,90.78000,91.87000,0,0
2016-12-13,91.55000,93.87000,91.23000,93.32000,0,0
2016-12-14,95.60000,98.04000,93.50000,96.82000,0,0
2016-12-15,94.79000,95.98000,92.80000,93.08000,0,0
2016-12-16,92.69000,94.74000,92.27000,93.79000,0,0
2016-12-19,93.33000,93.84000,90.44000,90.51000,0,0
2016-12-20,89.43000,89.96000,87.62000,88.26000,0,0
2016-12-21,87.74000,88.97000,86.50000,87.97000,0,0
2016-12-22,88.16000,91.00000,87.56000,89.72000,0,0
2016-12-23,90.00000,90.00000,87.09000,87.64000,0,0
2016-12-27,90.21000,90.24000,86.21000,86.37000,0,0
2016-12-28,85.56000,89.40000,85.22000,89.17000,0,0
2016-12-29,89.11000,90.96000,87.75000,88.87000,0,0
2016-12-30,88.07000,92.51000,87.71000,91.60000,0,0
2017-01-03,90.16000,90.35000,85.12000,85.37000,0,0
2017-01-04,85.05000,85.05000,81.12000,82.27000,0,0
2017-01-05,83.07000,83.77000,81.26000,81.33000,0,0
2017-01-06,80.33000,81.36000,78.72000,80.59000,0,0
2017-01-09,83.71000,84.34000,82.16000,83.47000,0,0
2017-01-10,83.25000,86.71000,83.25000,86.36000,0,0
2017-01-11,89.48000,92.58000,86.51000,86.72000,0,0
2017-01-12,87.94000,94.46000,87.54000,90.44000,0,0
2017-01-13,89.59000,94.20000,89.13000,92.90000,0,0
2017-01-17,96.09000,96.57000,92.14000,92.39000,0,0
2017-01-18,92.00000,93.09000,85.62000,87.06000,0,0
2017-01-19,85.82000,88.42000,84.92000,86.84000,0,0
2017-01-20,86.80000,87.42000,83.35000,83.63000,0,0
2017-01-23,85.68000,87.90000,84.51000,84.51000,0,0
2017-01-24,83.76000,84.28000,78.47000,79.05000,0,0
2017-01-25,79.05000,79.28000,77.61000,78.66000,0,0
2017-01-26,79.57000,80.85000,79.08000,79.65000,0,0
2017-01-27,81.26000,84.38000,80.29000,83.63000,0,0
2017-01-30,86.84000,95.92000,86.84000,92.04000,0,0
2017-01-31,92.93000,94.94000,89.79000,89.83000,0,0
2017-02-01,87.84000,89.26000,86.39000,87.75000,0,0
2017-02-02,89.07000,90.01000,87.52000,89.73000,0,0
2017-02-03,88.43000,89.42000,87.57000,88.97000,0,0
2017-02-06,92.06000,92.33000,89.61000,90.02000,0,0
2017-02-07,89.80000,90.47000,89.32000,89.61000,0,0
2017-02-08,97.53000,99.40000,93.05000,94.58000,0,0
2017-02-09,93.66000,93.66000,88.35000,89.59000,0,0
2017-02-10,88.43000,88.75000,83.67000,85.77000,0,0
2017-02-13,85.92000,85.92000,80.11000,80.84000,0,0
2017-02-14,82.10000,82.54000,77.92000,78.35000,0,0
2017-02-15,79.40000,82.97000,77.77000,81.12000,0,0
2017-02-16,80.94000,88.19000,78.24000,79.66000,0,0
2017-02-17,82.00000,83.63000,79.15000,81.25000,0,0
2017-02-21,82.70000,83.14000,80.25000,82.45000,0,0
2017-02-22,83.58000,84.80000,81.26000,81.53000,0,0
2017-02-23,83.01000,86.67000,81.47000,82.20000,0,0
2017-02-24,87.71000,89.09000,82.18000,83.31000,0,0
2017-02-27,87.09000,87.91000,83.80000,85.69000,0,0
2017-02-28,86.03000,88.67000,85.97000,88.08000,0,0
2017-03-01,84.91000,85.02000,81.53000,84.03000,0,0
2017-03-02,84.75000,85.01000,81.48000,83.61000,0,0
2017-03-03,82.74000,82.93000,80.62000,81.19000,0,0
2017-03-06,84.07000,84.15000,80.69000,81.44000,0,0
2017-03-07,81.92000,82.35000,80.27000,81.43000,0,0
2017-03-08,81.34000,82.82000,80.13000,82.50000,0,0
2017-03-09,82.20000,84.10000,81.72000,83.64000,0,0
2017-03-10,82.11000,82.94000,80.07000,80.27000,0,0
2017-03-13,82.78000,82.91000,80.67000,81.57000,0,0
2017-03-14,82.82000,87.67000,82.21000,85.88000,0,0
2017-03-15,85.69000,85.83000,78.48000,80.76000,0,0
2017-03-16,80.06000,80.58000,75.61000,75.96000,0,0
2017-03-17,76.47000,78.66000,71.75000,78.66000,0,0
2017-03-20,79.87000,80.13000,75.78000,77.16000,0,0
2017-03-21,77.47000,84.68000,75.29000,83.02000,0,0
2017-03-22,85.29000,87.07000,82.50000,83.80000,0,0
2017-03-23,84.55000,88.93000,80.87000,88.93000,0,0
2017-03-24,87.07000,96.70000,83.20000,89.74000,0,0
2017-03-27,96.75000,97.78000,84.32000,84.86000,0,0
2017-03-28,84.80000,84.92000,78.49000,79.27000,0,0
2017-03-29,78.59000,79.46000,76.71000,78.26000,0,0
2017-03-30,79.01000,79.74000,77.22000,77.87000,0,0
2017-03-31,79.69000,79.69000,77.53000,78.31000,0,0
2017-04-03,81.46000,87.40000,81.03000,82.96000,0,0
2017-04-04,84.79000,84.84000,79.16000,79.67000,0,0
2017-04-05,78.78000,87.27000,76.99000,86.59000,0,0
2017-04-06,85.09000,85.97000,81.07000,83.91000,0,0
2017-04-07,86.28000,89.89000,84.94000,89.39000,0,0
2017-04-10,92.21000,97.90000,91.03000,97.90000,0,0
2017-04-11,99.98000,109.98000,99.47000,103.74000,0,0
2017-04-12,109.29000,114.62000,109.29000,111.53000,0,0
2017-04-13,112.05000,115.69000,109.79000,115.54000,0,0
2017-04-17,111.58000,111.83000,101.49000,101.49000,0,0
2017-04-18,102.59000,104.21000,99.28000,99.52000,0,0
2017-04-19,97.40000,98.98000,92.83000,97.89000,0,0
2017-04-20,96.50000,100.28000,92.64000,94.53000,0,0
2017-04-21,95.17000,100.55000,94.28000,95.41000,0,0
2017-04-24,85.33000,85.96000,77.59000,78.17000,0,0
2017-04-25,75.09000,77.34000,74.34000,75.64000,0,0
2017-04-26,76.44000,79.26000,75.70000,76.64000,0,0
2017-04-27,76.63000,77.84000,75.92000,76.66000,0,0
2017-04-28,76.96000,78.62000,76.50000,77.09000,0,0
2017-05-01,78.02000,78.64000,76.42000,78.33000,0,0
2017-05-02,78.34000,80.04000,77.95000,79.33000,0,0
2017-05-03,79.86000,81.39000,77.99000,78.77000,0,0
2017-05-04,78.20000,80.64000,77.37000,78.00000,0,0
2017-05-05,78.39000,81.23000,78.07000,80.65000,0,0
2017-05-08,81.67000,82.05000,79.65000,81.38000,0,0
2017-05-09,82.82000,83.92000,82.51000,83.63000,0,0
2017-05-10,87.83000,88.99000,85.97000,87.49000,0,0
2017-05-11,89.05000,92.40000,84.86000,86.51000,0,0
2017-05-12,87.05000,87.24000,80.90000,82.50000,0,0
2017-05-15,83.64000,83.98000,78.73000,79.53000,0,0
2017-05-16,79.41000,80.21000,76.06000,76.76000,0,0
2017-05-17,89.39000,112.57000,85.67000,111.48000,0,0
2017-05-18,113.31000,115.44000,99.85000,104.12000,0,0
2017-05-19,97.47000,97.66000,84.86000,87.21000,0,0
2017-05-22,87.44000,87.44000,82.95000,83.47000,0,0
2017-05-23,83.65000,84.20000,81.89000,84.19000,0,0
2017-05-24,82.55000,84.17000,81.03000,81.91000,0,0
2017-05-25,81.96000,83.47000,81.20000,82.20000,0,0
2017-05-26,82.49000,82.90000,80.84000,81.81000,0,0
2017-05-30,85.15000,85.77000,83.36000,84.30000,0,0
2017-05-31,83.44000,88.30000,83.20000,84.52000,0,0
2017-06-01,84.29000,85.07000,83.20000,83.83000,0,0
2017-06-02,84.44000,84.93000,82.65000,83.62000,0,0
2017-06-05,85.76000,86.18000,82.79000,86.08000,0,0
2017-06-06,87.54000,89.99000,86.76000,89.15000,0,0
2017-06-07,87.62000,91.30000,87.25000,88.22000,0,0
2017-06-08,87.42000,87.52000,83.02000,83.28000,0,0
2017-06-09,83.33000,91.61000,81.60000,87.41000,0,0
2017-06-12,90.12000,94.21000,89.44000,91.21000,0,0
2017-06-13,89.71000,89.75000,86.28000,86.66000,0,0
2017-06-14,87.40000,91.35000,87.30000,89.97000,0,0
2017-06-15,93.80000,94.19000,88.61000,89.95000,0,0
2017-06-16,90.15000,91.07000,86.84000,87.00000,0,0
2017-06-19,88.34000,88.42000,83.91000,85.27000,0,0
2017-06-20,87.61000,90.08000,86.20000,89.19000,0,0
2017-06-21,89.35000,90.15000,86.52000,88.07000,0,0
2017-06-22,87.33000,88.40000,84.41000,86.38000,0,0
2017-06-23,86.13000,86.87000,83.48000,84.52000,0,0
2017-06-26,84.54000,85.09000,81.93000,81.94000,0,0
2017-06-27,83.53000,88.07000,82.22000,87.30000,0,0
2017-06-28,85.68000,87.45000,83.59000,84.24000,0,0
2017-06-29,84.45000,105.28000,84.37000,93.78000,0,0
2017-06-30,92.14000,94.16000,88.76000,90.43000,0,0
2017-07-03,89.89000,93.31000,88.56000,93.31000,0,0
2017-07-05,90.46000,95.67000,90.32000,91.98000,0,0
2017-07-06,93.96000,101.39000,93.93000,100.21000,0,0
2017-07-07,97.22000,97.83000,92.13000,92.50000,0,0
2017-07-10,94.70000,94.83000,88.27000,89.69000,0,0
2017-07-11,89.46000,93.97000,87.73000,88.23000,0,0
2017-07-12,89.96000,89.96000,87.39000,88.19000,0,0
2017-07-13,87.79000,88.68000,84.91000,85.68000,0,0
2017-07-14,85.88000,85.88000,80.75000,82.20000,0,0
2017-07-17,81.78000,82.26000,80.00000,80.27000,0,0
2017-07-18,82.24000,83.56000,78.40000,79.14000,0,0
2017-07-19,78.46000,78.59000,75.56000,77.96000,0,0
2017-07-20,77.53000,78.27000,75.58000,76.26000,0,0
2017-07-21,76.93000,78.62000,76.35000,77.86000,0,0
2017-07-24,78.80000,79.92000,77.15000,78.24000,0,0
2017-07-25,77.46000,79.87000,76.81000,79.17000,0,0
2017-07-26,79.39000,82.53000,79.12000,82.34000,0,0
2017-07-27,80.76000,92.81000,80.53000,86.87000,0,0
2017-07-28,89.10000,91.99000,87.10000,87.20000,0,0
2017-07-31,89.08000,90.20000,86.57000,86.76000,0,0
2017-08-01,87.31000,87.57000,84.23000,84.55000,0,0
2017-08-02,84.11000,88.66000,83.39000,86.89000,0,0
2017-08-03,86.55000,88.33000,86.08000,87.66000,0,0
2017-08-04,86.51000,87.49000,85.71000,87.39000,0,0
2017-08-07,89.56000,91.20000,88.61000,90.01000,0,0
2017-08-08,89.73000,99.49000,87.63000,98.68000,0,0
2017-08-09,109.31000,113.44000,103.20000,106.77000,0,0
2017-08-10,113.92000,135.32000,113.61000,135.32000,0,0
2017-08-11,134.98000,135.27000,117.29000,127.43000,0,0
2017-08-14,115.58000,115.58000,99.81000,100.60000,0,0
2017-08-15,97.81000,101.27000,95.63000,96.71000,0,0
2017-08-16,97.54000,97.54000,93.69000,94.82000,0,0
2017-08-17,98.39000,120.76000,96.47000,117.77000,0,0
2017-08-18,114.77000,121.68000,107.34000,114.39000,0,0
2017-08-21,112.92000,113.87000,101.24000,101.39000,0,0
2017-08-22,96.98000,97.28000,92.10000,92.70000,0,0
2017-08-23,97.49000,99.83000,94.69000,98.96000,0,0
2017-08-24,98.00000,103.99000,97.32000,100.26000,0,0
2017-08-25,99.19000,99.28000,95.30000,95.53000,0,0
2017-08-28,97.85000,99.48000,96.12000,96.42000,0,0